행정구역명,학원/교습소,학원지정번호,학원명,도로명주소,도로명상세주소,분야명,교습계열명,교습과정목록명,교습과정명,정원합계,일시수용능력인원합계,인당수강료내용,수강료공개여부,기숙사학원여부,도로명우편번호,등록상태명,등록일자,휴원시작일자,휴원종료일자,개설일자,적재일시
동대문구,교습소,3000051405,퍼스트피아노스튜디오음악교습소,서울특별시 동대문구 답십리로1길 10,"209호 (전농동, 힐스테이트청량리더퍼스트힐스에비뉴동)",예능(대),예능(중),피아노1,음악,0,3,"피아노1:170000, 피아노2:140000, 피아노(고급):190000",Y,,2559,개원,20241111,,,20241111,20250330
영등포구,학원,3000051406,필승수학학원,서울특별시 영등포구 신풍로 88,3층(신길동),입시.검정 및 보습,보통교과,보습,보습,0,72,,Y,,7431,개원,20241112,,,20241112,20260621
동작구,학원,3000051407,공단기2관고시학원,서울특별시 동작구 장승배기로26길 19-5,"2층, 4층(노량진동)",인문사회(대),인문사회(중),성인고시,성인고시,855,285,,Y,,6924,개원,20241113,,,20241113,20260719
관악구,학원,3000051408,디어마이발레학원,서울특별시 관악구 남부순환로 1796,5층(봉천동),기예(대),,,,752,94,,Y,,8786,개원,20241113,,,20241113,20260201
동작구,학원,3000051409,공단기2관독서실,서울특별시 동작구 장승배기로26길 19-5,"1층, 3층(노량진동)",독서실,독서,독서실(일반인),독서실(일반인),0,184,,Y,,6924,개원,20241113,,,20241113,20260329
강남구,교습소,3000051411,링글리영어아케데미영어교습소,서울특별시 강남구 선릉로6길 14,1층일부(우측)(개포동),입시.검정 및 보습,,,,0,6,,Y,,6325,개원,20241112,,,20241112,20241215
강남구,학원,3000051412,모네뮤직원격학원,서울특별시 강남구 논현로132길 13,",4층 4938호(논현동)",기예(대),,,,0,0,,Y,,6052,개원,20241112,,,20241112,20260607
강남구,학원,3000051413,이노블스강남영어학원,서울특별시 강남구 선릉로64길 12,6층 일부(대치동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,546,78,,Y,,6206,개원,20241112,,,20241112,20260607
마포구,교습소,3000051414,에프엑스디엑스수학교습소,서울특별시 마포구 대흥로 165,", 5층(대흥동)",입시.검정 및 보습,보통교과,중등수학A,보습,0,3,"중등수학A:350000, 중등수학B:506000, 중등수학C:557000, 중등수학D:650000, 고등수학A:381000, 고등수학B:398000, 고등수학C:560000, 고등수학D:700000",Y,,4106,개원,20241107,,,20241107,20241215
마포구,학원,3000051415,그랩더기타학원,서울특별시 마포구 독막로 35,", 2층(합정동)",기예(대),기예(중),실용음악(성악),실용음악(성악),123,41,,Y,N,4047,개원,20241108,,,20241108,20260607
강남구,교습소,3000051416,감각의논리미술교습소,서울특별시 강남구 남부순환로 2927,(대치동) 2층 217호,예능(대),,,,0,9,,Y,,6280,개원,20241113,,,20241113,20241215
마포구,교습소,3000051417,드림빌미술교습소,서울특별시 마포구 독막로 147-7,", 2층 202호(창전동,서강쌍용예가 1단지)",예능(대),,,,0,7,,Y,,4069,개원,20241113,,,20241113,20241215
양천구,학원,3000051418,돌체피아노음악학원,서울특별시 양천구 신정로11길 60,", 2층일부(신정동)",예능(대),예능(중),음악,음악,0,0,,Y,N,8053,개원,20241114,,,20241114,20260308
동대문구,교습소,3000051419,아티부키(ARTI BOOKI)미술교습소,서울특별시 동대문구 장안벚꽃로 167,"110호 (장안동,래미안장안2차아파트주상가동)",예능(대),,,,0,6,,Y,,2524,개원,20241114,,,20241114,20241215
동대문구,교습소,3000051420,신쌤과학교습소,서울특별시 동대문구 장안벚꽃로 167,"225호 (장안동,래미안장안2차아파트주상가동)",입시.검정 및 보습,,,,0,5,,Y,,2524,개원,20241114,,,20241114,20241215
강남구,교습소,3000051421,킴매쓰수학교습소,서울특별시 강남구 개포로 615,"132호 일부(좌측),133호(개포동)",입시.검정 및 보습,,,,0,7,,Y,,6335,개원,20241114,,,20241114,20241215
도봉구,교습소,3000051422,초이스수학교습소,서울특별시 도봉구 노해로 384,", 2층4호(창동, 동아아파트 상가)",입시.검정 및 보습,,,,0,8,,Y,,1416,개원,20241114,,,20241114,20250525
양천구,학원,3000051423,하이씨앤씨8관프리미엄1관학원,서울특별시 양천구 목동서로 67,"804호, 805호, 806호, 811호(목동, 우성에펠타운)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,85,85,,Y,,7983,개원,20241114,,,20241114,20260405
영등포구,학원,3000051424,엠프티랩커피아카데미학원,서울특별시 영등포구 도영로7길 15-1,"201호, 205호(도림동, 쌍용플래티넘시티2단지 상가비동)",직업기술,,,,0,81,,Y,N,7372,개원,20241115,,,20241115,20241215
금천구,교습소,3000051425,매쓰팝수학교습소,서울특별시 금천구 범안로17길 41,"상가 203호(독산동,진도3차아파트)",입시.검정 및 보습,보통교과,초등수학A(일68분*주3회*4.2주),보습,0,8,"초등수학A(일68분*주3회*4.2주):160000, 초등수학B(일80분*주3회*4.2주):180000, 초등수학C(일85분*주3회*4.2주):200000, 초등수학D(일62분*주5회*4.2주):240000, 초등수학E(일51분*주3회*4.2주):120000, 중등수학A(일120분*주3회*4.2주):200000, 중등수학B(일95분*주3회*4.2주):240000, 중등수학C(일120분*주2회*4.2주):300000, 중등수학D(일90분*주3회*4.2주):150000",Y,,8586,개원,20241115,,,20241115,20241215
강서구,학원,3000051427,민(MIN)영어학원,서울특별시 강서구 강서로47길 19,", 2층 일부(내발산동, 발산시장)",입시.검정 및 보습,,,,0,0,,Y,,7639,개원,20241115,,,20241115,20241215
강남구,교습소,3000051428,더브릿지유학프렙영어교습소,서울특별시 강남구 언주로174길 19,",3층 301호(신사동)",입시.검정 및 보습,,,,0,3,,Y,,6017,개원,20241115,,,20241115,20250914
광진구,학원,3000051429,광진정상수학학원,서울특별시 광진구 아차산로 462,6층(구의동),입시.검정 및 보습,보통교과,보습,보습,0,70,,Y,,5047,개원,20241115,,,20241115,20260308
동작구,교습소,3000051430,아르떼뮤직음악교습소,서울특별시 동작구 장승배기로10길 130,상도 더?아파트 상가B동 201호(상도동),예능(대),예능(중),피아노A,음악,0,5,"피아노A:120000, 피아노B:140000, 플룻:150000, 바이올린:120000, 피아노C:150000, 피아노D:170000",Y,N,6966,개원,20241118,,,20241118,20250928
서초구,학원,3000051431,닥터(Dr.)현케이팝(K-POP)연구소학원,서울특별시 서초구 방배중앙로29길 21,401호(방배동),기타(대),기타(중),기타(소),기타(소),0,0,,Y,,6554,개원,20241115,,,20241115,20250309
동대문구,교습소,3000051432,아트드발레교습소,서울특별시 동대문구 답십리로38길 4,2층 (답십리동),예능(대),예능(중),초등1(초중급),무용,0,9,"초등1(초중급):90000, 초등2(초중급):150000, 심화1(고급):120000, 심화2(고급):180000, 발레스트레칭1(초중급):90000, 발레스트레칭2(초중급):150000, 입시발레(고급):300000",Y,,2595,개원,20241115,,,20241115,20241215
동대문구,교습소,3000051433,바른논술교습소,서울특별시 동대문구 천호대로55길 11,"2층 208호 (답십리동,힐스테이트 청계)",입시.검정 및 보습,,,,0,5,,Y,,2597,개원,20241115,,,20241115,20241215
강남구,학원,3000051434,압구정파인만삼성특별관학원,서울특별시 강남구 학동로68길 7,", 206호, 207호, 208호(삼성동)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,332,83,,Y,N,6090,개원,20241118,,,20241118,20260201
성북구,학원,3000051435,이다혜스피치&연기학원,서울특별시 성북구 월계로40길 7,"408, 409호(장위동)",기타(대),기타(중),연극,연극,237,79,,Y,N,2759,개원,20241118,,,20241114,20260201
성북구,교습소,3000051436,링키영어정릉꿈에그린영어교습소,서울특별시 성북구 아리랑로19가길 21,",상가동 103호(정릉동,정릉꿈에그린)",국제화,외국어,영어,실용외국어(유아/초?중?고),0,4,"영어:180000, 영어A:200000, 영어B:230000, 영어C:200000",Y,,2820,개원,20241118,,,20241118,20260607
서초구,학원,3000051437,에임과학반포관학원,서울특별시 서초구 고무래로 18-4,6층 일부 정면(반포동),입시.검정 및 보습,보통교과,"보습,보습?논술",보습?논술,0,111,,Y,,6593,개원,20241118,,,20241214,20260405
강동구,학원,3000051438,알콤학원,서울특별시 강동구 풍성로54길 56,3층 (성내동),정보,정보,정보,정보,49,49,,Y,,5403,개원,20241118,,,20241118,20250727
양천구,교습소,3000051440,바른개념창수학교습소,서울특별시 양천구 목동서로 77,", 719호(목동, 현대월드타워)",입시.검정 및 보습,보통교과,초등수학,보습,0,0,"초등수학:350000, 중등수학:450000, 중등심화수학:220000, 중등방학특강:450000, 고등수학:550000",Y,,7983,개원,20241115,,,20241115,20260607
강동구,교습소,3000051441,위즈원더잉글리쉬영어교습소,서울특별시 강동구 고덕로 133,", 307호(암사동, 강동 롯데캐슬퍼스트아파트 상가동)",국제화,외국어,"실용외국어E1(4.2주)(주1회, 회당65분)",실용외국어(유아/초?중?고),0,8,"실용외국어E1(4.2주)(주1회, 회당65분):67000, 실용외국어E2(4.2주)(주1회, 회당95분):98000, 실용외국어E3(4.2주)(주1회, 회당130분):134000, 실용외국어E4(4.2주)(주2회, 회당95분):190000, 실용외국어E5(4.2주)(주2회, 회당130분):261000, 실용외국어E6(4.2주)(주2회, 회당150분):308000, 실용외국어E7(4.2주)(주1회 회당65분+주2회, 회당95분):250000, 실용외국어E8(4.2주)(주3회, 회당95분):261000, 실용외국어E9(4.2주)(주3회, 회당95분):282000",Y,,5236,개원,20241115,,,20241115,20260607
관악구,교습소,3000051442,미도움미술교습소,서울특별시 관악구 남부순환로 1949,3층 일부(봉천동),예능(대),예능(중),입시미술1(월1회),미술,0,9,"입시미술1(월1회):39840, 입시미술2(월1회):44820, 입시미술3(월1회):34860, 입시미술4(월1회):29880",Y,,8801,개원,20241119,,,20241119,20241215
은평구,학원,3000051444,EiE고려대학교영어교육프로그램은평진관어학원,서울특별시 은평구 진관2로 19,", 205호~206호(진관동, 휴먼프라자Ⅰ)",국제화,외국어,실용외국어(유아/초?중?고),실용외국어(유아/초?중?고),0,0,,Y,,3306,개원,20241119,,,20241119,20260329
노원구,교습소,3000051445,하계송쌤수학교습소,서울특별시 노원구 공릉로65길 20,", 3층 (하계동)",입시.검정 및 보습,보통교과,초등수학(1),보습,0,7,"초등수학(1):190000, 초등수학(2):140000, 중등수학(1):250000, 중등수학(2):200000, 중등수학(3):230000, 고등수학:280000",Y,,1830,개원,20241119,,,20241119,20250126
송파구,학원,3000051446,윤선생IGSE아카데미송파가락학원,서울특별시 송파구 송이로 91,5층(가락동),입시.검정 및 보습,,,,600,79,,Y,N,5714,개원,20241119,,,20241119,20241215
마포구,학원,3000051447,미술관에서미술학원,서울특별시 마포구 마포대로 201,", 2층 210호(아현동,마포 트라팰리스 2차)",예능(대),,,,126,42,,Y,N,4130,개원,20241119,,,20241119,20241215
송파구,학원,3000051449,미래엔영어수학더오름학원,서울특별시 송파구 마천로57길 22-1,3층 일부(마천동),입시.검정 및 보습,,,,356,89,,Y,N,5759,개원,20241119,,,20241119,20241215
종로구,학원,3000051450,엔지니어랩학원,서울특별시 종로구 돈화문로 26,", 8층 (묘동)",인문사회(대),인문사회(중),,성인고시,800,204,,Y,N,3138,개원,20230609,,99991231,20230609,20260201
은평구,학원,3000051451,기파랑문해원은평진관학원,서울특별시 은평구 진관2로 19,휴먼프라자Ⅰ 211호(진관동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,315,105,,Y,,3306,개원,20241119,,,20241119,20260201
광진구,교습소,3000051453,지니어스수학교습소,서울특별시 광진구 천호대로111길 14,2층(중곡동),입시.검정 및 보습,,,,0,4,,Y,,4930,개원,20241119,,,20241119,20251214
영등포구,학원,3000051454,리드인독서논술문래초점학원,서울특별시 영등포구 문래로 92,", 202호 (문래동3가, 대소빌딩)",입시.검정 및 보습,보통교과,보습?논술,보습?논술,73,73,,Y,,7295,개원,20241119,,,20241119,20260201
중랑구,학원,3000051455,퇴근후미술원성인취미미술학원,서울특별시 중랑구 망우로 289,3층(상봉동),기예(대),,,,0,10,,Y,,2098,개원,20241120,,,20241120,20241215
동작구,교습소,3000051456,젬마아트(GEMMA ART)미술교습소,서울특별시 동작구 상도로53길 13,402호 일부(상도동),예능(대),예능(중),초등미술1,미술,8,9,"초등미술1:150000, 초등미술2:190000",Y,N,6971,개원,20190603,,99991231,20190603,20260816
송파구,학원,3000051457,스타코어아카데미학원,서울특별시 송파구 가락로 147,2층(송파동),기타(대),,,,100,46,,Y,N,5668,개원,20241121,,,20241121,20241215
송파구,학원,3000051458,책나무잠실독서논술학원,서울특별시 송파구 올림픽로 119,"5층 5B26호(잠실동,잠실파인애플상가)",입시.검정 및 보습,보통교과,보습,보습,546,78,,Y,N,5501,개원,20241121,,,20241121,20260201
성북구,학원,3000051459,리드인아소비길음센터피스학원,서울특별시 성북구 동소문로47길 22,2층 201호(길음동),입시.검정 및 보습,보통교과,보습?논술,보습?논술,510,85,,Y,N,2729,개원,20241120,,,20241120,20251116
양천구,교습소,3000051460,뮤엠영어신남초점영어교습소,서울특별시 양천구 신월로20길 7,",305호(신월동,신정뉴타운두산위브근린생활시설)",입시.검정 및 보습,보통교과,White(초등),보습,0,6,"White(초등):210000, Y/P(초등):220000, G/BL(초등):240000, R/BK(초등):260000, 특강A-3(초등):200000, EX(초등):270000, 중등영어A:260000, 특강VS(초등):30000, 중등영어B:360000, 특강ES(초등):100000, 중등영어C:200000, 특강BU(초등):60000, 고등영어A:280000, 특강A-1(초등):80000, 고등영어B:380000, 특강A-2(초등):160000, 고등영어C:200000",Y,,8063,개원,20241121,,,20241121,20250803
송파구,교습소,3000051461,함께스터디영어교습소,서울특별시 송파구 위례송파로 77,", 810호(거여동)",입시.검정 및 보습,보통교과,"초등영어BR1(4주)(주1회,회70분)",보습,0,0,"초등영어BR1(4주)(주1회,회70분):46500, 초등영어BR(S)1(4주)(주1회,회70분):40500, 초등영어BR2(4주)(주2회,회60분):85500, 초등영어BR2(S)(4주)(주2회,회60분):79500, 초등영어BR3(4주)(주3회,회60분):99500, 초등영어BR3(S)(4주)(주3회,회60분):93500, 초등영어BR4(4주)(주4회,회60분):137500, 초등영어BR4(S)(4주)(주4회,회60분):131500, 초등영어SC(4주)(주1회,회100분):75000",Y,,5790,개원,20241120,,,20241120,20250713
강남구,교습소,3000051462,대치자이스영어교습소,서울특별시 강남구 선릉로 334,", 2층 202호 복도 우측(대치동)",입시.검정 및 보습,,,,0,6,,Y,N,6199,개원,20241121,,,20241121,20250622
강남구,교습소,3000051463,원스토리연구소논술교습소,서울특별시 강남구 광평로10길 15,"107호(일원동,상록수아파트단지내상가동)",입시.검정 및 보습,,,,0,7,,Y,,6360,개원,20241121,,,20241121,20241215
은평구,교습소,3000051464,리지뮤직음악교습소,서울특별시 은평구 진관1로 21-10,", 104호(진관동,은평뉴타운박석고개상가1동)",예능(대),,,,0,6,,Y,,3311,개원,20241121,,,20241121,20250126
