결과,시도,시군구,보건기관명,상위기관명,기관유형,대표 전화번호,주소,홈페이지 주소,X좌표,Y좌표,집계구코드,읍면동
O,경상북도,영천시,신녕면보건지소,영천시보건소,일반보건지소,054-339-8320,경상북도 영천시 신녕면 신화로 26 (신녕보건지소) 신녕보건지소,,1116218.99304964,1783918.28819309,37070320040003,경상북도_영천시_신녕면
O,경상북도,영천시,고경면보건지소,영천시보건소,일반보건지소,054-339-8370,경상북도 영천시 고경면 호국로 1065-20 (고경보건지소) 고경보건지소,,1139366.20814178,1779432.02737233,37070380010002,경상북도_영천시_고경면
O,경상북도,영천시,화산면보건지소,영천시보건소,일반보건지소,054-339-8330,경상북도 영천시 화산면 연지길 14 (화산보건지소) 화산보건지소,,1121891.30000298,1781229.07381187,37070330010002,경상북도_영천시_화산면
O,경상북도,영천시,임고면보건지소,영천시보건소,일반보건지소,054-339-8365,경상북도 영천시 임고면 포은로 491 임고보건지소,,1132801.86130413,1781412.73813383,37070370030003,경상북도_영천시_임고면
O,경상북도,영천시,자양면보건지소,영천시보건소,일반보건지소,054-339-8346,경상북도 영천시 자양면 포은로 1625-10 자양보건지소,,1136726.6637288,1787950.97586282,37070360010001,경상북도_영천시_자양면
O,경상북도,영천시,청통면보건지소,영천시보건소,일반보건지소,054-339-8310,경상북도 영천시 청통면 청통초등길 11 (청통보건지소) 청통보건지소,,1119292.12701058,1778059.25602412,37070310010004,경상북도_영천시_청통면
O,경상북도,영천시,화남면보건지소,영천시보건소,일반보건지소,054-339-8353,경상북도 영천시 화남면 신화로 1193 (화남보건지소) 화남보건지소,,1125087.36402123,1785534.12434169,37070350010001,경상북도_영천시_화남면
O,경상북도,영천시,화북면보건지소,영천시보건소,일반보건지소,054-339-8340,경상북도 영천시 화북면 화북길 93 화북보건지소,,1127766.45727095,1791089.09551047,37070340010001,경상북도_영천시_화북면
O,경상북도,상주시,공검면보건지소,상주시보건소,일반보건지소,054-541-1900,"경상북도 상주시 공검면 양정2길 17-6, 공검보건소 (공검보건소) 공검지소",,1059046.33886616,1834965.50411616,37080450010002,경상북도_상주시_공검면
O,경상북도,상주시,공성면보건지소,상주시보건소,일반보건지소,054-533-6369,경상북도 상주시 공성면 공성중앙로 61 (공성면보건지소) 공성지소,,1053215.49487616,1809699.8578088,37080350010001,경상북도_상주시_공성면
O,경상북도,상주시,낙동면보건지소,상주시보건소,일반보건지소,054-532-5840,경상북도 상주시 낙동면 삼봉로 421 (낙동면 보건지소) 낙동지소,,1067198.09549063,1819969.76394332,37080330010001,경상북도_상주시_낙동면
O,경상북도,상주시,내서면보건지소,상주시보건소,일반보건지소,054-533-4938,경상북도 상주시 내서면 신촌2길 10-5 (내서면사무소) 내서보건지소,,1050835.5023333,1824007.8821773,37080370010001,경상북도_상주시_내서면
O,경상북도,상주시,모동면보건지소,상주시보건소,일반보건지소,054-533-3734,경상북도 상주시 모동면 중화로 621-5 모동면보건지소,,1041383.26249716,1813726.12641754,37080380010001,경상북도_상주시_모동면
O,경상북도,상주시,모서면보건지소,상주시보건소,일반보건지소,054-533-2181,경상북도 상주시 모서면 삼포3길 26 (모서보건지소) 모서보건지소,,1041467.17755847,1816108.92151605,37080390010002,경상북도_상주시_모서면
O,경상북도,상주시,사벌면보건지소,상주시보건소,일반보건지소,054-532-8400,경상북도 상주시 사벌국면 덕담1길 17 (보건소) 사벌국면보건지소,,1063336.06903626,1829954.669528,37080480030006,경상북도_상주시_사벌국면
O,경상북도,상주시,외남면보건지소,상주시보건소,일반보건지소,054-532-9013,경상북도 상주시 외남면 청동로 36 (신상 보건지소) 외남면 보건지소,,1053226.75063293,1817832.35889316,37080360010002,경상북도_상주시_외남면
O,경상북도,상주시,외서면보건지소,상주시보건소,일반보건지소,054-532-6935,경상북도 상주시 외서면 용머리로 23 (외서면보건지소) 외서면보건지소,,1054443.9218015,1831622.1874815,37080430020002,경상북도_상주시_외서면
O,경상북도,상주시,은척면보건지소,상주시보건소,일반보건지소,054-541-3156,경상북도 상주시 은척면 봉림길 2 (은척면보건지소) 은척면보건지소,,1051202.84258905,1837267.1861668,37080440020001,경상북도_상주시_은척면
O,경상북도,상주시,이안면보건지소,상주시보건소,일반보건지소,054-541-9334,경상북도 상주시 이안면 양범안룡길 42 이안면보건지소,,1057767.28423774,1842503.79534909,37080460010004,경상북도_상주시_이안면
O,경상북도,상주시,중동면보건지소,상주시보건소,일반보건지소,054-533-8400,경상북도 상주시 중동면 오상1길 22-2 (중동면보건지소) 중동면보건지소,,1068939.68606357,1825773.1193372,37080320010001,경상북도_상주시_중동면
O,경상북도,상주시,청리면보건지소,상주시보건소,일반보건지소,054-533-6809,경상북도 상주시 청리면 남상주로 1163 (청리보건소) 청리면보건지소,,1056704.71766643,1816009.58618273,37080340030003,경상북도_상주시_청리면
O,경상북도,상주시,함창읍보건지소,상주시보건소,일반보건지소,054-541-3300,경상북도 상주시 함창읍 함창중앙로 130 (공공시설) 함창읍보건지소,,1060724.54640124,1841467.69952536,37080110010005,경상북도_상주시_함창읍
O,경상북도,상주시,화남면보건지소,상주시보건소,일반보건지소,054-535-0763,경상북도 상주시 화남면 영남제일로 4627 (화남면보건지소) 화남면 보건지소,,1036379.85053419,1827843.12620769,37080470010001,경상북도_상주시_화남면
O,경상북도,상주시,화동면보건지소,상주시보건소,일반보건지소,054-533-0877,경상북도 상주시 화동면 이소1길 24 (화동면보건지소) 화동면보건지소,,1040807.93071322,1821221.10936802,37080400020002,경상북도_상주시_화동면
O,경상북도,상주시,화북면보건지소,상주시보건소,일반보건지소,054-533-8664,경상북도 상주시 화북면 문장로 1685 화북면보건지소,,1037622.69684258,1840258.10833043,37080420010002,경상북도_상주시_화북면
O,경상북도,상주시,화서면보건지소,상주시보건소,일반보건지소,054-533-0877,경상북도 상주시 화서면 화령남6길 32 화서면보건지소,,1040627.0587004,1827575.63840107,37080410020004,경상북도_상주시_화서면
O,경상북도,문경시,농암면보건지소,문경시보건소,일반보건지소,054-550-8221,경상북도 문경시 농암면 농암길 65-5 농암면보건지소,,1045071.70987369,1844701.046539,37090370020003,경상북도_문경시_농암면
O,경상북도,문경시,동로면보건지소,문경시보건소,일반보건지소,054-550-8201,경상북도 문경시 동로면 벌재장터길 20-20 동로면보건지소,,1072633.17305961,1864204.83932771,37090350010001,경상북도_문경시_동로면
O,경상북도,문경시,마성면보건지소,문경시보건소,일반보건지소,054-550-8210,경상북도 문경시 마성면 외어1길 11-7 마성면보건지소,,1055550.2241474,1855287.55221561,37090360030004,경상북도_문경시_마성면
O,경상북도,문경시,가은읍보건지소,문경시보건소,일반보건지소,054-550-8154,경상북도 문경시 가은읍 가은1길 21 (가은보건지소) 가은읍보건지소,,1050195.39016917,1849739.10532166,37090120020006,경상북도_문경시_가은읍
O,경상북도,문경시,문경시문경읍보건지소,문경시보건소,일반보건지소,054-550-8142,"경상북도 문경시 문경읍 청운로 55 (문경읍행정복지센터, 문경읍보건지소) 문경보건지소",,1054231.88979047,1860098.86571247,37090110010010,경상북도_문경시_문경읍
O,경상북도,문경시,산북면보건지소,문경시보건소,일반보건지소,054-550-8190,경상북도 문경시 산북면 한두리들길 13 (산북보건지소) 산북면보건지소,,1067944.33944202,1851073.54757311,37090340020003,경상북도_문경시_산북면
O,경상북도,문경시,산양면보건지소,문경시보건소,일반보건지소,054-550-8170,경상북도 문경시 산양면 산양로 95 산양면보건지소,,1067705.19891385,1846150.87739552,37090320010001,경상북도_문경시_산양면
O,경상북도,문경시,영순면보건지소,문경시보건소,일반보건지소,054-550-8160,경상북도 문경시 영순면 의곡2길 14-3 영순면보건지소,,1065916.30983164,1842864.36755138,37090310010002,경상북도_문경시_영순면
O,경상북도,문경시,호계면보건지소,문경시보건소,일반보건지소,054-550-8181,경상북도 문경시 호계면 부천로 116 (호계면보건지소) 호계면보건지소,,1063196.38349841,1848354.8319081,37090330010002,경상북도_문경시_호계면
O,경상북도,경산시,남산보건지소,경산시보건소,일반보건지소,053-810-6656,"경상북도 경산시 남산면 하남로 323 (남산면 행정복지센터, 남산보건지소) 남산보건지소",,1120834.92469733,1756070.03684457,37100340020001,경상북도_경산시_남산면
O,경상북도,경산시,남천보건지소,경산시보건소,일반보건지소,053-810-6658,"경상북도 경산시 남천면 남천로 465, 남천보건지소 (남천면 행정복지센터, 남천보건지소) 남천보건지소",,1110883.60006168,1752939.20520433,37100360030003,경상북도_경산시_남천면
O,경상북도,경산시,압량보건지소,경산시보건소,일반보건지소,053-810-6657,"경상북도 경산시 압량읍 부적길 56 (압량보건지소, 압량면복지회관, 압량면대) 압량보건지소",,1113891.841717,1761626.67600538,37100130080003,경상북도_경산시_압량읍
O,경상북도,경산시,와촌보건지소,경산시보건소,일반보건지소,053-810-6652,"경상북도 경산시 와촌면 금송로 416 (와촌면 행정복지센터, 와촌보건지소) 와촌보건지소",,1120570.61478711,1772998.28475824,37100310020001,경상북도_경산시_와촌면
O,경상북도,경산시,용성보건지소,경산시보건소,일반보건지소,053-810-6655,경상북도 경산시 용성면 용성당리1길 26 용성보건지소,,1124274.66588625,1756280.22698813,37100330010002,경상북도_경산시_용성면
O,경상북도,경산시,자인보건지소,경산시보건소,일반보건지소,053-810-6654,"경상북도 경산시 자인면 일연로 82 (자인면사무소, 자인보건지소) 자인보건지소",,1119466.36984935,1759070.24200259,37100320030006,경상북도_경산시_자인면
O,경상북도,경산시,진량보건지소,경산시보건소,일반보건지소,053-810-6653,경상북도 경산시 진량읍 다문로 21 (진량보건지소) 진량보건지소,,1118572.14752275,1765045.65560377,37100120040002,경상북도_경산시_진량읍
O,경상북도,경산시,하양보건지소,경산시보건소,일반보건지소,053-810-6651,경상북도 경산시 하양읍 문화로 36 (하양읍 행정복지센터) 하양읍보건지소,,1118414.56638455,1769211.00574593,37100110020026,경상북도_경산시_하양읍
O,경상북도,의성군,구천면보건지소,의성군보건소,일반보건지소,054-830-6641,경상북도 의성군 구천면 소보안계로 1603 (구천면보건지소) .,,1083682.81324955,1817152.27324252,37520400010001,경상북도_의성군_구천면
O,경상북도,의성군,금성면보건지소,의성군보건소,일반보건지소,054-830-6638,경상북도 의성군 금성면 동부로 2402 (금성보건지소) .,,1105955.92047568,1807750.98220209,37520370010002,경상북도_의성군_금성면
