장소명,도로명주소,위도,경도,수정일시,지번주소
아리아호텔,제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔,33.2558291,126.4156201,2025-09-18 22:26,제주특별자치도 서귀포시 예래동 2508
제주김만복 서귀포점,제주특별자치도 서귀포시 중문관광로 23-1 아리아호텔,33.2326166,126.5067358,2025-09-18 22:29,제주특별자치도 서귀포시 대륜동 1552-5
국수앤뱃사장회센타,제주특별자치도 서귀포시 표선면 표선당포로 19-3 표선포구민박,33.3262268,126.8441842,2025-09-18 17:06,제주특별자치도 서귀포시 표선면 표선리 45-11
공항,제주특별자치도 제주시 공항로 2,33.5068519,126.4929945,2025-09-18 13:08,제주특별자치도 제주시 용담2동 2002
쇠소깍해변,제주특별자치도 서귀포시 서성일로1168번길 89-17,33.2521331,126.6253662,2025-09-18 13:52,제주특별자치도 서귀포시 남원읍 하례리 134-3
정방폭포,제주특별자치도 서귀포시 서성일로1168번길 89-17,33.2448148,126.5715334,2025-09-18 13:53,제주특별자치도 서귀포시 서귀동
숙소에서 수영,제주특별자치도 제주시 협재로 210-10,33.37922,126.2505457,2025-09-18 15:44,제주특별자치도 제주시 한림읍 협재리 961
제주공항,,33.5060328,126.4933269,2025-09-18 20:37,제주특별자치도 제주시 용담2동 1984-5
제주여객선터미널,제주특별자치도 제주시 임항로 191,33.5254245,126.5439468,2025-09-18 16:11,제주특별자치도 제주시 건입동 908-1
제주바다마루펜션,제주특별자치도 서귀포시 표선면 표선백사로60번길 72,33.3164688,126.8374456,2025-09-18 16:21,제주특별자치도 서귀포시 표선면 표선리 1160-1
리치망고 함덕점,제주특별자치도 제주시 조함해안로 530,33.5424539,126.669484,2025-09-18 16:37,제주특별자치도 제주시 조천읍 함덕리 1004-30
제주 바솔트 ,제주특별자치도 제주시 가령골3길 6,33.5040427,126.5392344,2025-09-18 16:41,제주특별자치도 제주시 이도2동 317-9
애월여가한옥,제주특별자치도 제주시 천덕로 399-86,33.4228126,126.3437953,2025-09-18 17:29,제주특별자치도 제주시 애월읍 납읍리 686-1
육지로~,제주특별자치도 서귀포시 일출로 88-19 백기해녀의집,33.540567,126.4887677,2025-09-18 00:23,대한민국
숙소,제주특별자치도 제주시 다호길 106,33.4585492,126.3160123,2025-09-18 09:07,제주특별자치도 제주시 애월읍 애월리 2304-1
진영식당,제주특별자치도 제주시 용화로 24,33.5097418,126.5060423,2025-09-18 22:10,제주특별자치도 제주시 용담2동 630-5
공항,,33.488052,126.5004239,2025-09-18 15:30,제주특별자치도 제주시 연동 322
소노캄 제주,제주특별자치도 서귀포시 표선면 일주동로 6347-17 대명샤인빌리조트,33.3043362,126.7920555,2025-09-18 23:44,제주특별자치도 서귀포시 표선면 토산리 17
썬셋클리프,제주특별자치도 제주시 애월로1길 19-8,33.4618081,126.3106944,2025-09-18 20:17,제주특별자치도 제주시 애월읍 애월리 2477
만장굴,제주특별자치도 제주시 만장굴길 182 만장굴,33.5279527,126.7715722,2025-09-18 13:26,제주특별자치도 제주시 구좌읍 월정리 산41-27
제주몽듀호텔,제주특별자치도 제주시 서해안로 382,33.5126385,126.4845578,2025-09-18 16:08,제주특별자치도 제주시 용담2동 2572
함덕 마당,제주특별자치도 제주시 조함해안로 582,33.5439433,126.6737112,2025-09-18 16:07,제주특별자치도 제주시 조천읍 함덕리 215-6
금오름,제주특별자치도 제주시 남조로 3061,33.3547476,126.3064259,2025-09-18 22:03,제주특별자치도 제주시 한림읍 금악리 산1-1
숙소3일차,제주특별자치도 제주시 고내로13길 73,33.4705418,126.3465948,2025-09-18 22:42,제주특별자치도 제주시 애월읍 고내리 372
김포공항,서울특별시 강서구 하늘길 38 김포공항. 롯데몰. 스카이시티,37.5667614,126.8011744,2025-09-18 14:52,서울특별시 강서구 방화2동 886
두루치기무한리필,,33.3934114,126.7870781,2025-09-18 17:13,제주특별자치도 서귀포시 표선면 성읍리 2124-13
제주공항,제주특별자치도 제주시 공항로 2 국제공항,33.5065176,126.4930415,2025-09-18 14:51,제주특별자치도 제주시 용담2동 1462-1
점심식사,,33.2896847,126.391297,2025-09-18 17:16,제주특별자치도 서귀포시 예래동 23
소인나하,,33.2842237,126.3244178,2025-09-18 15:03,제주특별자치도 서귀포시 안덕면 덕수리 185
한림수목원,제주특별자치도 제주시 한림로 300 한림공원,33.3889252,126.2407737,2025-09-18 15:06,제주특별자치도 제주시 한림읍 협재리 2610-1
소인나라,제주특별자치도 제주시 한림로 300 한림공원,33.2783655,126.3220803,2025-09-18 15:07,제주특별자치도 서귀포시 안덕면 덕수리 282
용머리해안,제주특별자치도 제주시 한림로 300 한림공원,33.231148,126.3149439,2025-09-18 15:09,제주특별자치도 서귀포시 안덕면 사계리
숙소,제주특별자치도 제주시 한림로 300 한림공원,33.248258,126.4136388,2025-09-18 15:10,제주특별자치도 서귀포시 예래동 2987-2
운정네 식사,제주특별자치도 서귀포시 중문관광로72번길 29-29 한국콘도,33.2475022,126.4133744,2025-09-18 15:17,제주특별자치도 서귀포시 예래동 2822-4
갈치왕,제주특별자치도 서귀포시 열리로 51,33.2645029,126.3909359,2025-09-18 23:22,제주특별자치도 서귀포시 예래동 4999
맥반석식당,제주특별자치도 제주시 구좌로 57-1,33.5227564,126.8577342,2025-09-18 13:07,제주특별자치도 제주시 구좌읍 세화리 1469-5
고집돌우럭 함덕점,제주특별자치도 제주시 신북로 491-9,33.5437771,126.6631132,2025-09-18 13:53,제주특별자치도 제주시 조천읍 함덕리 1020-2
제주공항,제주특별자치도 제주시 공항로 2 국제공항,33.5068955,126.4930006,2025-09-18 15:01,제주특별자치도 제주시 용담2동 2002
제주공항,,33.5054225,126.4922143,2025-09-18 22:35,제주특별자치도 제주시 용담2동 833-3
목장카페,제주특별자치도 서귀포시 표선면 번영로 2438,33.4075579,126.7714776,2025-09-18 12:05,제주특별자치도 서귀포시 표선면 성읍리 2865
제주국제공항,제주특별자치도 제주시 신대로10길 48-9 연동노인복지회관,33.4917136,126.4921149,2025-09-18 11:20,제주특별자치도 제주시 연동 270-5
애월,제주특별자치도 제주시 애원로 41 애월농협협동조합,33.4604238,126.3213892,2025-09-18 13:39,제주특별자치도 제주시 애월읍 애월리 1400-1
KM리조트,제주특별자치도 제주시 해맞이해안로 1651,33.5289494,126.8797025,2025-09-18 09:46,제주특별자치도 제주시 구좌읍 하도리 1810
동명리공간,제주특별자치도 제주시 한림중앙로 56,33.4097256,126.2656091,2025-09-18 11:22,제주특별자치도 제주시 한림읍 동명리 1591-4
오후새우시,제주특별자치도 서귀포시 천제연로 184 삼순이부대찌개.부떼중문점.중문보석,33.2515955,126.4242509,2025-09-18 11:25,제주특별자치도 서귀포시 중문동 2119-3
담모라 리조트,제주특별자치도 서귀포시 일주서로 1975-16,33.2496054,126.3052412,2025-09-18 18:52,제주특별자치도 서귀포시 안덕면 사계리 745
제주항,제주특별자치도 제주시 임항로 97,33.5225517,126.5367146,2025-09-18 21:11,제주특별자치도 제주시 건입동 918-25
렌트지점,제주특별자치도 제주시 다호동길 49,33.5032794,126.4950933,2025-09-18 21:12,제주특별자치도 제주시 용담2동 1963-5
렌츠런팜,제주특별자치도 제주시 남조로 1649-48,33.4111486,126.6794396,2025-09-18 22:13,제주특별자치도 제주시 조천읍 교래리 산70-10
올래국수,제주특별자치도 제주시 신대로 63,33.4915417,126.4969823,2025-09-18 09:52,제주특별자치도 제주시 연동 301-10
제주국제공항,제주특별자치도 제주시 공항로 2,33.5069246,126.4929755,2025-09-18 22:58,제주특별자치도 제주시 용담2동 2002
제주국제공항,제주특별자치도 제주시 공항로 2,33.5062468,126.493023,2025-09-18 09:22,제주특별자치도 제주시 용담2동 1462-1
12,,33.4164307,126.294064,2025-09-18 11:06,제주특별자치도 제주시 한림읍 상대리 3040
제주항,,33.523775,126.5335572,2025-09-18 15:20,제주특별자치도 제주시 건입동
제주국제공항,,33.5058864,126.4930702,2025-09-18 12:44,제주특별자치도 제주시 용담2동 1984-5
제주현대랜트카,제주특별자치도 제주시 어영길 26,33.5181178,126.495838,2025-09-18 23:20,제주특별자치도 제주시 용담2동 1181-1
재연식당,제주특별자치도 제주시 세화1길 20-30,33.5264833,126.8560348,2025-09-18 08:26,제주특별자치도 제주시 구좌읍 세화리 3644-3
헬스케어타운,제주특별자치도 서귀포시 솔오름로 28,33.2841368,126.5571844,2025-09-18 21:34,제주특별자치도 서귀포시 동홍동 2045
어마장장(해물뚝배기),제주특별자치도 제주시 성지로 62,33.5110587,126.529854,2025-09-18 23:03,제주특별자치도 제주시 일도2동 1028-49
제주공항,제주특별자치도 제주시 공항로 2,33.5071978,126.4928397,2025-09-18 11:18,제주특별자치도 제주시 용담2동 2002
밥깡패,제주특별자치도 제주시 한림로4길 35,33.4101051,126.263434,2025-09-18 05:36,제주특별자치도 제주시 한림읍 한림리 1534-6
난드르커피,제주특별자치도 제주시 한림로4길 35,33.2565317,126.3108355,2025-09-18 05:46,제주특별자치도 서귀포시 안덕면 덕수리 970
(주)가자jeju렌트카,제주특별자치도 제주시 억삼길 10,33.4925547,126.4675512,2025-09-18 09:37,제주특별자치도 제주시 이호동 168
청진동뚝배기,제주특별자치도 서귀포시 일출로 275 청진동뚝배기,33.4624144,126.9342289,2025-09-18 10:18,제주특별자치도 서귀포시 성산읍 성산리 158-4
더베스트 성산,제주특별자치도 서귀포시 동류암로 28,33.4497241,126.9170336,2025-09-18 14:10,제주특별자치도 서귀포시 성산읍 고성리 298-17
R&T 호텔,제주특별자치도 제주시 중앙로 110,33.508472,126.523701,2025-09-18 14:34,제주특별자치도 제주시 삼도2동 216
제주김만복 서귀포점,제주특별자치도 서귀포시 월드컵로 193,33.2324978,126.506226,2025-09-18 15:06,제주특별자치도 서귀포시 대천동 707-2
이마트,제주특별자치도 제주시 탑동로 38 이마트,33.5179923,126.5208914,2025-09-18 23:16,제주특별자치도 제주시 삼도2동 1259-1
앤트러사이트,제주특별자치도 제주시 한림로 564,33.4076528,126.2582504,2025-09-18 11:43,제주특별자치도 제주시 한림읍 동명리 1715
청년어부,제주특별자치도 서귀포시 섭지코지로25번길 34,33.441967,126.9196524,2025-09-18 15:07,제주특별자치도 서귀포시 성산읍 고성리 443-1
제주공항,제주특별자치도 제주시 공항로 2,33.5068767,126.4928433,2025-09-18 21:26,제주특별자치도 제주시 용담2동 2002
서경농수산,제주특별자치도 서귀포시 일출로 31,33.4404502,126.879291,2025-09-18 14:32,제주특별자치도 서귀포시 성산읍 고성리 329-1
황우지해변,제주특별자치도 서귀포시 일주동로 8687 서귀포농협중앙지점,33.2413147,126.5505178,2025-09-18 09:30,제주특별자치도 서귀포시 천지동
섭지코지,제주특별자치도 서귀포시 일주동로 9209 이마트서귀포점,33.4205583,126.9321896,2025-09-18 09:56,대한민국
자매국수,,33.5080165,126.5323103,2025-09-18 20:12,제주특별자치도 제주시 일도2동 1050-1
꽃이다 카페,제주특별자치도 서귀포시 서호로 70,33.2599621,126.5227606,2025-09-18 21:26,제주특별자치도 서귀포시 대륜동 615
이익새양과점,제주특별자치도 제주시 516로 2596-117 제주컨트리클럽뉴코스,33.407839,126.2658527,2025-09-18 20:52,제주특별자치도 제주시 한림읍 동명리 1580-3
제주공항,,33.4995095,126.4982253,2025-09-18 15:40,제주특별자치도 제주시 용담2동 1672-2
달에물들다,제주특별자치도 제주시 월정1길 79-6,33.5578779,126.7926562,2025-09-18 18:04,제주특별자치도 제주시 구좌읍 월정리 690-1
제주공항,제주특별자치도 제주시 공항로 2,33.5066887,126.492752,2025-09-18 19:53,제주특별자치도 제주시 용담2동 2002
태흥예술극장,제주특별자치도 서귀포시 태위로912번길 28,33.2844467,126.7447028,2025-09-18 22:39,제주특별자치도 서귀포시 남원읍 태흥리 469-4
이익새양과점,제주특별자치도 제주시 명월성로 18,33.4071274,126.2654162,2025-09-18 22:42,제주특별자치도 제주시 한림읍 동명리 1576-9
동행게스트하우스,제주특별자치도 제주시 한림해안로 590,33.4407225,126.2768652,2025-09-18 20:16,제주특별자치도 제주시 한림읍 귀덕리 4167
해송횟집,제주특별자치도 서귀포시 이어도로 200-7 해송횟,33.2390137,126.4427619,2025-09-18 20:46,제주특별자치도 서귀포시 중문동 2356-1
우도짜장면집,제주특별자치도 제주시 우도면 우도해안길 340,33.5083039,126.9438775,2025-09-18 20:56,제주특별자치도 제주시 우도면 연평리 2427-1
미즈허팜,제주특별자치도 서귀포시 안덕면 덕수동로 93,33.2615183,126.3141053,2025-09-18 20:43,제주특별자치도 서귀포시 안덕면 덕수리 1115
중문우체국수련원,제주특별자치도 서귀포시 천제연로 175 중문우체국,33.252057,126.423405,2025-09-18 20:49,제주특별자치도 서귀포시 중문동 2087-2
더베스트제주성산,제주특별자치도 서귀포시 동류암로 26,33.4496092,126.9172658,2025-09-18 20:59,제주특별자치도 서귀포시 성산읍 고성리 298-5
민트레스토랑(휘닉스제주),제주특별자치도 서귀포시 동류암로 26,33.429159,126.9340499,2025-09-18 21:02,제주특별자치도 서귀포시 성산읍 고성리 46
제주워터서커스,제주특별자치도 제주시 번영로 2172-80 제주아트랜드,33.4240304,126.7438849,2025-09-18 21:06,제주특별자치도 제주시 구좌읍 송당리 2764-1
캔디원,제주특별자치도 제주시 선교로 384,33.4713556,126.7077953,2025-09-18 21:09,제주특별자치도 제주시 조천읍 선흘리 1776
제주예찬,제주특별자치도 제주시 1100로 2997,33.4540482,126.4868955,2025-09-18 21:20,제주특별자치도 제주시 노형동 287-1
화북우체국수련원,제주특별자치도 제주시 화삼로 1 제주화북동우체국,33.5145716,126.5733667,2025-09-18 21:22,제주특별자치도 제주시 화북동 1019-6
하나님의교회,제주특별자치도 제주시 동광로 14,33.5011766,126.5307169,2025-09-18 21:23,제주특별자치도 제주시 이도2동 1176-17
